movie_id,title,Budget,Revenue,Popularity,Genres,Primary_Genre,Genre_Count,Director,Production_Companies,Primary_Production_Company,Production_Company_Count,Release_Date,Cast_Count,Lead_Actor,Second_Lead_Actor,Third_Lead_Actor,Male_Cast_Count,Female_Cast_Count,Unknown_Cast_Gender_Count,Cast_Gender_Ratio,Crew_Count,Producer_Count,Writer_Count,Male_Crew_Count,Female_Crew_Count,Unknown_Crew_Gender_Count,Unique_Department_Count,Top_Crew_Department,Cast_Crew_Ratio,Total_People_Involved,Profit,ROI,Revenue_Budget_Ratio,Budget_Category,Financial_Result,Budget_Efficiency,Popularity_Category,Profitability_Category,Popularity_Profitability_Segment,Release_Year,Release_Month,Release_Month_Name,Release_Quarter,Release_Season,Has_Budget_Data,Has_Revenue_Data,Has_Financial_Data,Has_Genre_Data,Has_Company_Data,Has_Release_Data
54138,Star Trek Into Darkness,190000000,467381584,6.84,"Action, Adventure, Science Fiction",Action,3,J.J. Abrams,"Bad Robot, Paramount Pictures, Skydance Media",Bad Robot,3,05-05-2013 00:00,98,Chris Pine,Zachary Quinto,Zoe Saldana,40,12,46,3.33,107,5,3,23,8,76,10,Visual Effects,0.92,205,277381584,145.99,2.46,Blockbuster Budget,Profit,Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,2013,5,May,Q2,Spring,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
81005,Jack the Giant Slayer,195000000,197700000,9.08,"Fantasy, Action, Adventure, Drama",Fantasy,4,Bryan Singer,"New Line Cinema, Legendary Pictures, Original Film, Big Kid Pictures, Bad Hat Harry Productions, Warner Bros. Pictures",New Line Cinema,6,27-02-2013 00:00,23,Nicholas Hoult,Eleanor Tomlinson,Ewan McGregor,14,2,7,7,43,1,3,18,2,23,9,Sound,0.53,66,2700000,1.38,1.01,Blockbuster Budget,Profit,Moderate,High Popularity,Moderately Profitable,High Popularity - Moderately Profitable,2013,2,February,Q1,Winter,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
64682,The Great Gatsby,105000000,351040419,7.53,"Drama, Romance",Drama,2,Baz Luhrmann,"Warner Bros. Pictures, Village Roadshow Pictures, Bazmark, Red Wagon Entertainment, A+E Global Media",Warner Bros. Pictures,5,09-05-2013 00:00,31,Leonardo DiCaprio,Tobey Maguire,Carey Mulligan,16,4,11,4,18,4,2,9,4,5,6,Production,1.72,49,246040419,234.32,3.34,Blockbuster Budget,Profit,Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,2013,5,May,Q2,Spring,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
9543,Prince of Persia: The Sands of Time,200000000,336365676,6.94,"Adventure, Fantasy, Action",Adventure,3,Mike Newell,"Walt Disney Pictures, Jerry Bruckheimer Films",Walt Disney Pictures,2,19-05-2010 00:00,13,Jake Gyllenhaal,Gemma Arterton,Ben Kingsley,8,1,4,8,46,1,3,22,2,22,9,Sound,0.28,59,136365676,68.18,1.68,Blockbuster Budget,Profit,Moderate,High Popularity,Moderately Profitable,High Popularity - Moderately Profitable,2010,5,May,Q2,Spring,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
68726,Pacific Rim,180000000,411000000,25.52,"Action, Science Fiction, Adventure",Action,3,Guillermo del Toro,"Double Dare You, Legendary Pictures",Double Dare You,2,11-07-2013 00:00,43,Idris Elba,Charlie Hunnam,Charlie Day,26,1,16,26,27,4,2,14,4,9,10,Art,1.59,70,231000000,128.33,2.28,Blockbuster Budget,Profit,Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,2013,7,July,Q3,Summer,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
38356,Transformers: Dark of the Moon,195000000,1123794079,2.41,"Action, Science Fiction, Adventure",Action,3,Michael Bay,"Paramount Pictures, di Bonaventura Pictures, DeSanto/Murphy Productions, Ian Bryce Productions",Paramount Pictures,4,28-06-2011 00:00,39,Shia LaBeouf,John Malkovich,Ken Jeong,30,4,5,7.5,29,5,1,13,5,11,9,Production,1.34,68,928794079,476.3,5.76,Blockbuster Budget,Profit,Highly Efficient,Medium Popularity,Highly Profitable,Medium Popularity - Highly Profitable,2011,6,June,Q2,Summer,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
217,Indiana Jones and the Kingdom of the Crystal Skull,185000000,786636033,9.58,"Adventure, Action",Adventure,2,Steven Spielberg,"Paramount Pictures, Lucasfilm Ltd.",Paramount Pictures,2,21-05-2008 00:00,38,Harrison Ford,Cate Blanchett,Shia LaBeouf,16,2,20,8,14,1,1,13,1,0,8,Writing,2.71,52,601636033,325.21,4.25,Blockbuster Budget,Profit,Highly Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,2008,5,May,Q2,Spring,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
105864,The Good Dinosaur,175000000,332207671,10.92,"Adventure, Animation, Family",Adventure,3,Peter Sohn,"Pixar, Walt Disney Pictures",Pixar,2,14-11-2015 00:00,19,Raymond Ochoa,Jack Bright,Jeffrey Wright,7,2,10,3.5,11,2,1,6,1,4,4,Writing,1.73,30,157207671,89.83,1.9,Blockbuster Budget,Profit,Moderate,High Popularity,Moderately Profitable,High Popularity - Moderately Profitable,2015,11,November,Q4,Autumn,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
62177,Brave,185000000,538983207,15.37,"Adventure, Animation, Family, Fantasy",Adventure,4,Brenda Chapman,Pixar,Pixar,1,21-06-2012 00:00,15,Kelly Macdonald,Julie Walters,Billy Connolly,6,3,6,2,44,1,4,12,6,26,8,Sound,0.34,59,353983207,191.34,2.91,Blockbuster Budget,Profit,Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,2012,6,June,Q2,Summer,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
188927,Star Trek Beyond,185000000,343471816,6.08,"Action, Adventure, Science Fiction",Action,3,Justin Lin,"Skydance Media, Paramount Pictures, Bad Robot, Perfect Storm Entertainment, Sneaky Shark",Skydance Media,5,07-07-2016 00:00,33,Chris Pine,Zachary Quinto,Karl Urban,17,7,9,2.43,108,4,2,19,5,84,11,Art,0.31,141,158471816,85.66,1.86,Blockbuster Budget,Profit,Moderate,High Popularity,Moderately Profitable,High Popularity - Moderately Profitable,2016,7,July,Q3,Summer,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
10681,WALL·E,180000000,521311860,31.35,"Animation, Family, Science Fiction",Animation,3,Andrew Stanton,Pixar,Pixar,1,26-06-2008 00:00,29,Ben Burtt,Elissa Knight,Jeff Garlin,12,6,11,2,52,2,2,18,3,31,11,Production,0.56,81,341311860,189.62,2.9,Blockbuster Budget,Profit,Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,2008,6,June,Q2,Summer,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5174,Rush Hour 3,140000000,258097122,7.17,"Action, Comedy, Crime",Action,3,Brett Ratner,"New Line Cinema, Roger Birnbaum Productions, Arthur Sarkissian Productions, Unlike Film Productions",New Line Cinema,4,08-08-2007 00:00,18,Chris Tucker,Jackie Chan,Hiroyuki Sanada,8,5,5,1.6,18,4,1,13,2,3,9,Production,1,36,118097122,84.36,1.84,Blockbuster Budget,Profit,Moderate,High Popularity,Moderately Profitable,High Popularity - Moderately Profitable,2007,8,August,Q3,Summer,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
14161,2012,200000000,791217826,12.54,"Action, Adventure, Science Fiction",Action,3,Roland Emmerich,"Columbia Pictures, Centropolis Entertainment, Farewell Productions, The Mark Gordon Company",Columbia Pictures,4,10-10-2009 00:00,52,John Cusack,Amanda Peet,Chiwetel Ejiofor,34,14,4,2.43,115,7,2,25,8,82,10,Art,0.45,167,591217826,295.61,3.96,Blockbuster Budget,Profit,Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,2009,10,October,Q4,Autumn,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
17979,A Christmas Carol,200000000,325286646,4.31,"Animation, Drama, Family, Fantasy",Animation,4,Robert Zemeckis,"Walt Disney Pictures, ImageMovers Digital",Walt Disney Pictures,2,04-11-2009 00:00,18,Gary Oldman,Jim Carrey,Steve Valentine,12,4,2,3,9,0,1,4,0,5,6,Visual Effects,2,27,125286646,62.64,1.63,Blockbuster Budget,Profit,Moderate,High Popularity,Moderately Profitable,High Popularity - Moderately Profitable,2009,11,November,Q4,Autumn,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
76757,Jupiter Ascending,176000000,184000000,6.83,"Science Fiction, Fantasy, Action",Science Fiction,3,Lilly Wachowski,"Warner Bros. Pictures, Village Roadshow Pictures, RatPac Entertainment, Anarchos Productions",Warner Bros. Pictures,4,04-02-2015 00:00,66,Mila Kunis,Channing Tatum,Sean Bean,19,11,36,1.73,103,3,2,19,9,75,11,Visual Effects,0.64,169,8000000,4.55,1.05,Blockbuster Budget,Profit,Moderate,High Popularity,Moderately Profitable,High Popularity - Moderately Profitable,2015,2,February,Q1,Winter,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
258489,The Legend of Tarzan,180000000,356743061,6.45,"Fantasy, Action, Adventure",Fantasy,3,David Yates,"Village Roadshow Pictures, Dark Horse Entertainment, Beagle Pug Films, Jerry Weintraub Productions, RatPac Entertainment, Riche Productions, Warner Bros. Pictures",Village Roadshow Pictures,7,29-06-2016 00:00,34,Alexander Skarsgård,Margot Robbie,Christoph Waltz,14,4,16,3.5,12,0,4,8,0,4,7,Writing,2.83,46,176743061,98.19,1.98,Blockbuster Budget,Profit,Moderate,High Popularity,Moderately Profitable,High Popularity - Moderately Profitable,2016,6,June,Q2,Summer,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",180000000,745013115,18.54,"Adventure, Family, Fantasy",Adventure,3,Andrew Adamson,"Walt Disney Pictures, Walden Media, C.S. Lewis Company",Walt Disney Pictures,3,07-12-2005 00:00,24,William Moseley,Anna Popplewell,Skandar Keynes,13,7,4,1.86,29,6,4,12,2,15,10,Production,0.83,53,565013115,313.9,4.14,Blockbuster Budget,Profit,Highly Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,2005,12,December,Q4,Winter,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
246655,X-Men: Apocalypse,178000000,543934787,14.09,"Science Fiction, Fantasy, Action",Science Fiction,3,Bryan Singer,"The Donners' Company, Bad Hat Harry Productions, Genre Films, Hutch Parker Entertainment, 20th Century Fox, Marvel Entertainment, TSG Entertainment",The Donners' Company,7,18-05-2016 00:00,95,James McAvoy,Michael Fassbender,Jennifer Lawrence,28,11,56,2.55,96,2,4,23,7,66,11,Costume & Make-Up,0.99,191,365934787,205.58,3.06,Blockbuster Budget,Profit,Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,2016,5,May,Q2,Spring,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
155,The Dark Knight,185000000,1004558444,44.18,"Action, Crime, Thriller",Action,3,Christopher Nolan,"Warner Bros. Pictures, Legendary Pictures, Syncopy, DC",Warner Bros. Pictures,4,16-07-2008 00:00,134,Christian Bale,Heath Ledger,Aaron Eckhart,46,7,81,6.57,81,4,2,26,6,49,9,Sound,1.65,215,819558444,443,5.43,Blockbuster Budget,Profit,Highly Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,2008,7,July,Q3,Summer,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
14160,Up,175000000,735103954,16.35,"Animation, Comedy, Family, Adventure",Animation,4,Pete Docter,Pixar,Pixar,1,28-05-2009 00:00,16,Ed Asner,Christopher Plummer,Jordan Nagai,11,0,5,,91,1,2,23,5,63,10,Visual Effects,0.18,107,560103954,320.06,4.2,Blockbuster Budget,Profit,Highly Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,2009,5,May,Q2,Spring,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
15512,Monsters vs Aliens,175000000,381509870,9.46,"Animation, Family, Adventure, Science Fiction",Animation,4,Conrad Vernon,DreamWorks Animation,DreamWorks Animation,1,19-03-2009 00:00,28,Seth Rogen,Reese Witherspoon,Hugh Laurie,16,6,6,2.67,11,0,5,4,1,6,5,Writing,2.55,39,206509870,118.01,2.18,Blockbuster Budget,Profit,Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,2009,3,March,Q1,Spring,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1726,Iron Man,140000000,585174222,20.53,"Action, Science Fiction, Adventure",Action,3,Jon Favreau,"Marvel Studios, Marvel Entertainment, Fairview Entertainment",Marvel Studios,3,30-04-2008 00:00,87,Robert Downey Jr.,Terrence Howard,Jeff Bridges,30,16,41,1.88,21,2,2,10,5,6,8,Production,4.14,108,445174222,317.98,4.18,Blockbuster Budget,Profit,Highly Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,2008,4,April,Q2,Spring,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
44826,Hugo,170000000,185770160,5.25,"Adventure, Drama, Family",Adventure,3,Martin Scorsese,"GK Films, Infinitum Nihil",GK Films,2,22-11-2011 00:00,28,Ben Kingsley,Sacha Baron Cohen,Asa Butterfield,16,4,8,4,77,4,2,18,6,53,11,Sound,0.36,105,15770160,9.28,1.09,Blockbuster Budget,Profit,Moderate,High Popularity,Moderately Profitable,High Popularity - Moderately Profitable,2011,11,November,Q4,Autumn,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8487,Wild Wild West,170000000,222104681,4,"Action, Adventure, Comedy, Science Fiction, Western",Action,5,Barry Sonnenfeld,"Warner Bros. Pictures, Peters Entertainment, Sonnenfeld/Josephson Worldwide Entertainment, Todman, Simon, LeMasters Productions",Warner Bros. Pictures,4,30-06-1999 00:00,29,Will Smith,Kevin Kline,Kenneth Branagh,19,8,2,2.38,12,2,4,11,1,0,7,Writing,2.42,41,52104681,30.65,1.31,Blockbuster Budget,Profit,Moderate,Medium Popularity,Moderately Profitable,Medium Popularity - Moderately Profitable,1999,6,June,Q2,Summer,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1735,The Mummy: Tomb of the Dragon Emperor,145000000,403449830,6.46,"Adventure, Action, Fantasy",Adventure,3,Rob Cohen,"Universal Pictures, Relativity Media, The Sommers Company, Alphaville Films, Beijing Happy Pictures, Shanghai Film Group, Internationale Filmproduktion Blackbird Erste",Universal Pictures,7,01-07-2008 00:00,15,Brendan Fraser,Jet Li,John Hannah,10,3,2,3.33,17,2,2,5,1,11,7,Visual Effects,0.88,32,258449830,178.24,2.78,Blockbuster Budget,Profit,Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,2008,7,July,Q3,Summer,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
297761,Suicide Squad,175000000,749200054,9.56,"Action, Adventure, Fantasy",Action,3,David Ayer,"Warner Bros. Pictures, RatPac Entertainment, DC Films, Atlas Entertainment",Warner Bros. Pictures,4,03-08-2016 00:00,128,Will Smith,Margot Robbie,Joel Kinnaman,32,20,76,1.6,104,2,1,13,5,86,11,Costume & Make-Up,1.23,232,574200054,328.11,4.28,Blockbuster Budget,Profit,Highly Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,2016,8,August,Q3,Summer,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2698,Evan Almighty,175000000,174440724,4.65,"Fantasy, Comedy, Family",Fantasy,3,Tom Shadyac,"Universal Pictures, Spyglass Entertainment, Relativity Media, Shady Acres Entertainment, Original Film",Universal Pictures,5,09-06-2007 00:00,18,Steve Carell,Lauren Graham,John Goodman,12,3,3,4,27,5,1,14,8,5,10,Production,0.67,45,-559276,-0.32,1,Blockbuster Budget,Loss,Inefficient,High Popularity,Unprofitable,High Popularity - Unprofitable,2007,6,June,Q2,Summer,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
137113,Edge of Tomorrow,178000000,370541256,12.15,"Action, Science Fiction",Action,2,Doug Liman,"RatPac Entertainment, Village Roadshow Pictures, VIZ Media, 3 Arts Entertainment, Warner Bros. Pictures",RatPac Entertainment,5,27-05-2014 00:00,40,Tom Cruise,Emily Blunt,Brendan Gleeson,12,5,23,2.4,111,5,3,20,2,89,11,Art,0.36,151,192541256,108.17,2.08,Blockbuster Budget,Profit,Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,2014,5,May,Q2,Spring,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
9804,Waterworld,175000000,264218220,7.02,"Adventure, Action, Science Fiction",Adventure,3,Kevin Reynolds,"Gordon Company, Davis Entertainment, Universal Pictures, Licht/Mueller Film Corporation",Gordon Company,4,28-07-1995 00:00,15,Kevin Costner,Chaim Girafi,Rick Aviles,10,3,2,3.33,57,4,0,22,3,32,11,Art,0.26,72,89218220,50.98,1.51,Blockbuster Budget,Profit,Moderate,High Popularity,Moderately Profitable,High Popularity - Moderately Profitable,1995,7,July,Q3,Summer,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
14869,G.I. Joe: The Rise of Cobra,175000000,302500000,7.12,"Adventure, Action, Thriller, Science Fiction",Adventure,4,Stephen Sommers,"Paramount Pictures, Spyglass Entertainment, di Bonaventura Pictures, Hasbro, Kontsept Film Company",Paramount Pictures,5,03-08-2009 00:00,23,Dennis Quaid,Channing Tatum,Marlon Wayans,16,3,4,5.33,23,3,3,12,4,7,8,Art,1,46,127500000,72.86,1.73,Blockbuster Budget,Profit,Moderate,High Popularity,Moderately Profitable,High Popularity - Moderately Profitable,2009,8,August,Q3,Summer,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
150540,Inside Out,175000000,857611174,32.43,"Animation, Family, Adventure, Drama, Comedy",Animation,5,Pete Docter,Pixar,Pixar,1,17-06-2015 00:00,65,Amy Poehler,Phyllis Smith,Richard Kind,21,12,32,1.75,50,1,3,17,3,30,9,Crew,1.3,115,682611174,390.06,4.9,Blockbuster Budget,Profit,Highly Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,2015,6,June,Q2,Summer,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
278927,The Jungle Book,175000000,966550600,8.64,"Adventure, Family, Fantasy",Adventure,3,Jon Favreau,"Walt Disney Pictures, Fairview Entertainment, Moving Picture Company",Walt Disney Pictures,3,07-04-2016 00:00,30,Neel Sethi,Bill Murray,Ben Kingsley,18,3,9,6,25,2,1,10,3,12,10,Production,1.2,55,791550600,452.31,5.52,Blockbuster Budget,Profit,Highly Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,2016,4,April,Q2,Spring,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
10138,Iron Man 2,200000000,623933331,18.65,"Adventure, Action, Science Fiction",Adventure,3,Jon Favreau,"Marvel Studios, Fairview Entertainment, Marvel Entertainment",Marvel Studios,3,28-04-2010 00:00,115,Robert Downey Jr.,Gwyneth Paltrow,Don Cheadle,25,19,71,1.32,33,3,1,18,7,8,10,Production,3.48,148,423933331,211.97,3.12,Blockbuster Budget,Profit,Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,2010,4,April,Q2,Spring,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
58595,Snow White and the Huntsman,170000000,396600000,5.9,"Adventure, Fantasy, Drama",Adventure,3,Rupert Sanders,"Universal Pictures, Roth Films",Universal Pictures,2,30-05-2012 00:00,36,Kristen Stewart,Charlize Theron,Chris Hemsworth,22,8,6,2.75,56,2,3,17,5,34,11,Sound,0.64,92,226600000,133.29,2.33,Blockbuster Budget,Profit,Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,2012,5,May,Q2,Spring,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
102651,Maleficent,180000000,758539785,12.45,"Fantasy, Adventure, Action, Family, Romance",Fantasy,5,Robert Stromberg,"Walt Disney Pictures, Roth Films",Walt Disney Pictures,2,28-05-2014 00:00,82,Angelina Jolie,Elle Fanning,Sharlto Copley,15,14,53,1.07,14,1,1,3,4,7,8,Production,5.86,96,578539785,321.41,4.21,Blockbuster Budget,Profit,Highly Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,2014,5,May,Q2,Spring,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
119450,Dawn of the Planet of the Apes,170000000,710644566,10.03,"Science Fiction, Action, Drama, Thriller",Science Fiction,4,Matt Reeves,"TSG Entertainment, Chernin Entertainment, Ingenious Media, 20th Century Fox",TSG Entertainment,4,08-07-2014 00:00,33,Andy Serkis,Jason Clarke,Gary Oldman,19,5,9,3.8,148,4,3,21,10,117,11,Art,0.22,181,540644566,318.03,4.18,Blockbuster Budget,Profit,Highly Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,2014,7,July,Q3,Summer,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
79698,The Lovers,27000000,0,1.46,"Action, Adventure, Science Fiction, Romance",Action,4,Roland Joffé,"Wildkite, Corsan, Bliss Media, Limelight International Media Entertainment, Neelmudra Entertainment, Aristos Films, Singularity Productions",Wildkite,7,13-03-2015 00:00,19,Josh Hartnett,Simone Kessell,Tamsin Egerton,7,5,7,1.4,79,6,1,10,3,66,11,Production,0.24,98,,,,Medium Budget,Insufficient Financial Data,Unknown,Low Popularity,Unknown,Low Popularity - Unknown,2015,3,March,Q1,Spring,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
64686,47 Ronin,175000000,151783839,5.36,"Drama, Action, Fantasy",Drama,3,Carl Rinsch,"Mid Atlantic Films, Stuber Pictures, Moving Picture Company, H2F Entertainment, Universal Pictures, Relativity Media",Mid Atlantic Films,6,06-12-2013 00:00,24,Keanu Reeves,Hiroyuki Sanada,Kou Shibasaki,12,3,9,4,81,3,2,12,5,64,9,Art,0.3,105,-23216161,-13.27,0.87,Blockbuster Budget,Loss,Inefficient,High Popularity,Unprofitable,High Popularity - Unprofitable,2013,12,December,Q4,Winter,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
100402,Captain America: The Winter Soldier,170000000,714766572,10.05,"Action, Adventure, Science Fiction",Action,3,Anthony Russo,Marvel Studios,Marvel Studios,1,20-03-2014 00:00,70,Chris Evans,Samuel L. Jackson,Scarlett Johansson,42,10,18,4.2,41,1,2,19,4,18,9,Art,1.71,111,544766572,320.45,4.2,Blockbuster Budget,Profit,Highly Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,2014,3,March,Q1,Spring,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
10192,Shrek Forever After,165000000,752600867,12.03,"Comedy, Adventure, Fantasy, Animation, Family",Comedy,5,Mike Mitchell,DreamWorks Animation,DreamWorks Animation,1,20-05-2010 00:00,35,Mike Myers,Eddie Murphy,Cameron Diaz,15,10,10,1.5,6,0,3,3,0,3,3,Writing,5.83,41,587600867,356.12,4.56,Blockbuster Budget,Profit,Highly Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,2010,5,May,Q2,Spring,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
158852,Tomorrowland,190000000,209200000,6.96,"Adventure, Family, Mystery, Science Fiction",Adventure,4,Brad Bird,"Walt Disney Pictures, A113",Walt Disney Pictures,2,19-05-2015 00:00,52,Britt Robertson,George Clooney,Raffey Cassidy,21,6,25,3.5,93,3,2,25,3,65,11,Art,0.56,145,19200000,10.11,1.1,Blockbuster Budget,Profit,Moderate,High Popularity,Moderately Profitable,High Popularity - Moderately Profitable,2015,5,May,Q2,Spring,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
177572,Big Hero 6,165000000,657870525,35.38,"Adventure, Family, Animation, Action, Comedy",Adventure,5,Chris Williams,Walt Disney Animation Studios,Walt Disney Animation Studios,1,24-10-2014 00:00,46,Scott Adsit,Ryan Potter,Daniel Henney,21,8,17,2.62,39,1,3,8,1,30,9,Production,1.18,85,492870525,298.71,3.99,Blockbuster Budget,Profit,Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,2014,10,October,Q4,Autumn,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
82690,Wreck-It Ralph,165000000,471222889,14.28,"Family, Animation, Comedy, Adventure",Family,4,Rich Moore,Walt Disney Animation Studios,Walt Disney Animation Studios,1,01-11-2012 00:00,66,John C. Reilly,Sarah Silverman,Jack McBrayer,28,16,22,1.75,38,2,2,11,3,24,10,Production,1.74,104,306222889,185.59,2.86,Blockbuster Budget,Profit,Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,2012,11,November,Q4,Autumn,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5255,The Polar Express,165000000,318432432,7.12,"Adventure, Animation, Family, Fantasy",Adventure,4,Robert Zemeckis,"Golden Mean, Playtone, ImageMovers, Castle Rock Entertainment, Shangri-La Entertainment",Golden Mean,5,10-11-2004 00:00,10,Tom Hanks,Michael Jeter,Nona Gaye,7,3,0,2.33,147,4,2,38,4,105,11,Art,0.07,157,153432432,92.99,1.93,Blockbuster Budget,Profit,Moderate,High Popularity,Moderately Profitable,High Popularity - Moderately Profitable,2004,11,November,Q4,Autumn,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
